"id","model","year","transmission","mileage","fueltype","tax","mpg","engineSize"
11850,"S-MAX",2019,"Manual",14233,"Diesel",145,54.3,2
6721,"Fiesta",2017,"Manual",18904,"Petrol",145,54.3,1.2
4274,"Focus",2017,"Manual",10053,"Petrol",145,60.1,1
14378,"B-MAX",2015,"Manual",50123,"Petrol",30,55.4,1
9246,"Focus",2017,"Manual",24220,"Petrol",145,60.1,1
5297,"Focus",2017,"Manual",19399,"Diesel",0,74.3,1.5
15904,"Kuga",2018,"Manual",22218,"Diesel",145,54.3,2
12754,"Kuga",2017,"Semi-Auto",18221,"Diesel",150,54.3,2
7700,"Fiesta",2018,"Manual",14017,"Petrol",145,65.7,1
7883,"Fiesta",2016,"Manual",22856,"Diesel",0,78.5,1.5
4543,"Kuga",2017,"Manual",16212,"Diesel",145,64.2,1.5
2887,"Fiesta",2017,"Manual",12253,"Petrol",150,64.2,1.1
10992,"Mondeo",2019,"Automatic",4665,"Hybrid",135,47.1,2
5766,"Focus",2016,"Semi-Auto",12948,"Petrol",165,44.8,1.6
13129,"Ka+",2018,"Manual",929,"Petrol",145,48.7,1.2
15634,"Fiesta",2018,"Manual",10200,"Petrol",150,65.7,1
7761,"Fiesta",2013,"Manual",23440,"Petrol",0,65.7,1
9391,"Focus",2016,"Manual",20096,"Petrol",200,41.5,2
9243,"Fiesta",2018,"Manual",7579,"Petrol",145,64.2,1.1
6325,"Edge",2016,"Semi-Auto",28500,"Diesel",200,47.9,2
17751,"Focus",2014,"Manual",36500,"Diesel",20,67.3,1.6
15991,"Focus",2018,"Manual",15672,"Petrol",145,41.5,2
11177,"Kuga",2019,"Manual",12557,"Petrol",145,35.3,1.5
3895,"Fiesta",2018,"Manual",16601,"Petrol",145,60.1,1
12892,"Focus",2019,"Manual",7831,"Petrol",145,60.1,1
852,"Ka+",2017,"Manual",11504,"Petrol",145,57.7,1.2
7506,"Fiesta",2015,"Semi-Auto",25860,"Petrol",0,57.7,1
14318,"Mondeo",2012,"Automatic",28139,"Diesel",160,50.4,2
15840,"B-MAX",2017,"Manual",16967,"Diesel",145,74.3,1.5
2000,"Focus",2019,"Manual",2494,"Petrol",145,49.6,1.5
11559,"EcoSport",2017,"Semi-Auto",11963,"Petrol",160,44.8,1.5
17131,"EcoSport",2018,"Manual",6551,"Petrol",145,54.3,1
15896,"C-MAX",2013,"Manual",111810,"Diesel",30,62.8,1.6
14085,"Kuga",2019,"Manual",8579,"Petrol",145,39.2,1.5
13405,"Fiesta",2018,"Manual",6916,"Petrol",150,58.9,1
14227,"Kuga",2014,"Manual",42021,"Diesel",160,47.9,2
17860,"Fiesta",2020,"Automatic",500,"Petrol",145,48.7,1
10033,"Ka+",2019,"Manual",11891,"Petrol",145,47.9,1.2
9710,"Focus",2017,"Manual",21934,"Diesel",150,74.3,1.5
1735,"Fiesta",2017,"Manual",29797,"Diesel",0,78.5,1.5
4966,"Grand C-MAX",2016,"Manual",26611,"Petrol",30,54.3,1
12718,"Fiesta",2019,"Manual",12847,"Petrol",145,55.4,1
14704,"Fiesta",2016,"Manual",22421,"Diesel",0,78.5,1.5
11005,"Focus",2018,"Manual",21791,"Diesel",145,67.3,2
1589,"Focus",2019,"Manual",5800,"Petrol",145,60.1,1
10099,"Fiesta",2019,"Manual",4409,"Petrol",145,60.1,1
5894,"Ka+",2019,"Manual",2573,"Petrol",145,47.9,1.2
5322,"Focus",2019,"Manual",9248,"Petrol",145,34.5,2.3
2971,"Ka+",2017,"Manual",6815,"Petrol",145,57.7,1.2
7687,"Ka+",2017,"Manual",26733,"Petrol",145,57.7,1.2
10898,"Kuga",2017,"Manual",15962,"Diesel",30,54.3,2
6865,"Focus",2017,"Manual",22480,"Diesel",0,74.3,1.5
595,"Fiesta",2017,"Semi-Auto",16517,"Petrol",145,47.9,1.6
11496,"Focus",2019,"Manual",9121,"Petrol",145,58.9,1
1091,"Focus",2018,"Manual",5946,"Petrol",145,41.5,2
4737,"Focus",2014,"Manual",37396,"Petrol",30,56.5,1
15288,"Kuga",2018,"Automatic",29765,"Petrol",145,31,1.5
14622,"Fiesta",2014,"Manual",33872,"Petrol",150,47.9,1.6
3262,"Focus",2019,"Manual",8469,"Petrol",145,60.1,1
7498,"Fiesta",2013,"Semi-Auto",33700,"Petrol",145,47.9,1.6
1212,"Fiesta",2015,"Manual",25858,"Petrol",0,65.7,1
7299,"EcoSport",2019,"Manual",3708,"Petrol",145,53.3,1
17517,"Kuga",2017,"Semi-Auto",23523,"Diesel",150,54.3,2
607,"Kuga",2017,"Manual",29667,"Diesel",125,60.1,2
14866,"Fiesta",2015,"Manual",9467,"Petrol",0,65.7,1
16675,"Focus",2014,"Manual",29839,"Petrol",30,56.5,1
16847,"Kuga",2018,"Manual",47500,"Petrol",145,45.6,1.5
9803,"Kuga",2017,"Manual",19333,"Diesel",145,54.3,2
10718,"Fiesta",2016,"Manual",29490,"Petrol",0,65.7,1
665,"Focus",2019,"Automatic",11022,"Petrol",145,51.4,1
14737,"Mondeo",2017,"Automatic",15100,"Petrol",160,44.8,1.5
9497,"Fiesta",2017,"Manual",10868,"Petrol",0,65.7,1
1746,"Focus",2019,"Manual",11453,"Petrol",150,48.7,1
11793,"Fiesta",2017,"Manual",2942,"Petrol",145,65.7,1
13556,"Fiesta",2017,"Manual",34112,"Petrol",145,65.7,1
10280,"Fiesta",2017,"Manual",15699,"Petrol",145,47.9,1.6
1764,"Fiesta",2017,"Manual",16914,"Petrol",0,65.7,1
8657,"Focus",2018,"Manual",12621,"Petrol",145,60.1,1
12616,"Kuga",2017,"Manual",20937,"Diesel",150,60.1,2
11954,"Mondeo",2016,"Semi-Auto",47273,"Diesel",125,58.9,2
3677,"Fiesta",2018,"Manual",14927,"Petrol",145,65.7,1
12712,"Fiesta",2019,"Manual",6149,"Petrol",145,56.5,1
965,"Fiesta",2013,"Semi-Auto",40491,"Petrol",150,47.9,1.6
1982,"Focus",2016,"Manual",9971,"Petrol",20,61.4,1
3532,"Focus",2019,"Manual",8668,"Petrol",150,60.1,1
16294,"Fiesta",2019,"Manual",13194,"Petrol",145,40.3,1.5
5426,"Kuga",2017,"Manual",42459,"Diesel",150,54.3,2
10444,"Galaxy",2019,"Semi-Auto",4960,"Diesel",145,53.3,2
8088,"Focus",2018,"Manual",22076,"Petrol",145,60.1,1
12698,"Mondeo",2018,"Automatic",3876,"Petrol",145,43.5,1.5
5499,"Fiesta",2018,"Manual",12930,"Petrol",145,65.7,1
8168,"Focus",2016,"Manual",23260,"Diesel",0,74.3,1.5
14102,"Focus",2016,"Manual",58000,"Diesel",0,74.3,1.5
17343,"Fiesta",2008,"Manual",95000,"Petrol",160,45.6,1.4
9572,"Focus",2018,"Manual",10755,"Diesel",145,80.7,1.5
14911,"Kuga",2012,"Automatic",69382,"Petrol",555,27.4,2.5
8607,"Ka+",2017,"Manual",14640,"Petrol",145,57.7,1.2
581,"Fiesta",2019,"Manual",10786,"Petrol",145,55.4,1.1
11835,"Focus",2019,"Manual",9654,"Petrol",145,51.4,1.5
12375,"Edge",2016,"Manual",29886,"Diesel",165,48.7,2
14592,"Fiesta",2016,"Manual",32780,"Petrol",0,65.7,1
11883,"Focus",2017,"Manual",21224,"Petrol",150,60.1,1
13342,"Fiesta",2017,"Manual",14731,"Petrol",0,65.7,1
11355,"Focus",2018,"Manual",25264,"Petrol",145,57.7,1
5579,"Fiesta",2015,"Manual",28017,"Petrol",30,54.3,1.2
7734,"Fiesta",2018,"Manual",12150,"Petrol",150,65.7,1
7193,"Fiesta",2018,"Manual",39442,"Diesel",150,88.3,1.5
9483,"EcoSport",2019,"Semi-Auto",2565,"Petrol",145,45.6,1
7372,"Fiesta",2020,"Manual",65,"Petrol",145,58.9,1
16842,"Fusion",2008,"Manual",55789,"Petrol",260,37.2,1.6
9414,"Fiesta",2018,"Manual",25940,"Petrol",145,56.5,1
81,"Fiesta",2015,"Manual",28935,"Petrol",30,54.3,1.2
4031,"Fiesta",2013,"Manual",63884,"Petrol",30,54.3,1.2
1234,"Fiesta",2018,"Manual",24038,"Petrol",150,60.1,1
8622,"Ka+",2018,"Manual",15472,"Petrol",145,57.7,1.2
14940,"EcoSport",2019,"Automatic",1088,"Petrol",145,45.6,1
17532,"S-MAX",2014,"Automatic",62000,"Diesel",200,47.1,2
17287,"C-MAX",2009,"Manual",58000,"Petrol",235,39.8,1.8
15168,"Focus",2017,"Manual",27000,"Petrol",150,61.4,1
925,"EcoSport",2016,"Manual",21169,"Petrol",125,53.3,1
10443,"Ka+",2019,"Manual",5,"Petrol",145,43.5,1.2
3031,"Focus",2018,"Manual",24174,"Diesel",145,74.3,1.5
12082,"Fiesta",2017,"Manual",13432,"Petrol",145,62.8,1
8249,"Ka+",2019,"Manual",7902,"Petrol",145,43.5,1.2
1856,"Focus",2016,"Manual",23599,"Petrol",200,41.5,2
9155,"EcoSport",2017,"Manual",55946,"Diesel",30,64.2,1.5
16838,"Galaxy",2010,"Manual",92000,"Diesel",200,49.6,2
928,"Focus",2016,"Manual",47577,"Diesel",0,74.3,1.5
5385,"Focus",2019,"Manual",5920,"Petrol",145,60.1,1
2374,"Kuga",2015,"Manual",37962,"Diesel",150,53.3,2
14128,"Fiesta",2014,"Manual",58671,"Petrol",145,47.9,1.6
13947,"Fiesta",2015,"Manual",45604,"Petrol",0,65.7,1
9775,"Fiesta",2019,"Manual",11805,"Petrol",145,55.4,1
5597,"Fiesta",2017,"Manual",19684,"Petrol",20,62.8,1
17373,"Focus",2010,"Manual",95000,"Petrol",200,42.2,1.6
13862,"Fiesta",2017,"Manual",28500,"Petrol",150,54.3,1.3
13691,"EcoSport",2017,"Manual",23700,"Petrol",145,52.3,1
5583,"Focus",2018,"Manual",10606,"Petrol",145,57.7,1
16729,"Focus",2009,"Manual",93400,"Petrol",200,42.2,1.6
14481,"Kuga",2015,"Manual",59498,"Diesel",125,60.1,2
531,"Fiesta",2015,"Manual",19429,"Petrol",0,65.7,1
6674,"Kuga",2017,"Manual",25276,"Diesel",145,54.3,2
6275,"Kuga",2019,"Manual",12009,"Petrol",145,39.2,1.5
17190,"Focus",2016,"Automatic",29320,"Petrol",125,51.4,1
16326,"Fiesta",2017,"Manual",28000,"Petrol",145,65.7,0
9604,"Fiesta",2020,"Manual",1012,"Petrol",145,58.9,1
6780,"Focus",2017,"Manual",16878,"Petrol",150,60.1,1
3021,"Fiesta",2018,"Manual",14278,"Petrol",145,65.7,1
16753,"Fiesta",2016,"Manual",31713,"Petrol",145,47.9,1.6
11032,"Fiesta",2017,"Manual",8218,"Petrol",0,65.7,1
9888,"B-MAX",2017,"Manual",29679,"Petrol",150,55.4,1
4157,"Focus",2017,"Manual",28310,"Petrol",145,60.1,1
15925,"Fiesta",2018,"Manual",22115,"Diesel",145,85.6,1.5
8830,"Edge",2016,"Manual",73079,"Diesel",160,48.7,2
8999,"Focus",2017,"Manual",20309,"Petrol",145,60.1,1
2744,"Fiesta",2018,"Manual",36928,"Petrol",150,62.8,1
15389,"Kuga",2018,"Manual",24494,"Diesel",145,64.2,1.5
2568,"Fiesta",2018,"Manual",30922,"Petrol",145,65.7,1
8688,"S-MAX",2019,"Semi-Auto",623,"Diesel",145,43.5,2
10179,"Focus",2018,"Manual",15919,"Petrol",145,57.7,1
9603,"Focus",2020,"Manual",5817,"Petrol",145,60.1,1
14367,"Focus",2013,"Manual",58610,"Petrol",145,47.9,1.6
7957,"Focus",2019,"Manual",4654,"Petrol",145,60.1,1
1106,"Fiesta",2014,"Manual",34567,"Petrol",0,65.7,1
15200,"Focus",2017,"Manual",20000,"Petrol",150,60.1,1
14191,"Fiesta",2017,"Manual",16711,"Diesel",145,78.5,1.5
8879,"Fiesta",2018,"Manual",21760,"Petrol",145,65.7,1
13875,"Mondeo",2016,"Manual",65000,"Diesel",0,78.5,1.5
6670,"Fiesta",2018,"Manual",9358,"Petrol",145,65.7,1
3563,"Focus",2016,"Manual",26950,"Petrol",200,41.5,2
17325,"Focus",2011,"Manual",68274,"Petrol",145,47.9,1.6
15308,"Fiesta",2017,"Automatic",68127,"Petrol",0,57.7,1
11364,"Fiesta",2017,"Manual",21149,"Petrol",125,54.3,1.2
4922,"Fiesta",2013,"Manual",69455,"Petrol",30,54.3,1.2
7759,"Focus",2017,"Manual",20800,"Diesel",0,74.3,1.5
1216,"Focus",2017,"Manual",17530,"Diesel",0,74.3,1.5
4323,"Kuga",2020,"Manual",1128,"Diesel",145,39.2,2
11118,"Kuga",2018,"Manual",18670,"Petrol",145,39.2,1.5
17052,"B-MAX",2013,"Manual",40306,"Petrol",30,55.4,1
15146,"Fiesta",2016,"Manual",29326,"Petrol",0,65.7,1
4638,"Fiesta",2018,"Manual",17244,"Petrol",145,58.9,1
7860,"Focus",2017,"Manual",21582,"Diesel",0,74.3,1.5
7715,"Fiesta",2018,"Manual",15261,"Petrol",145,65.7,1
15727,"Focus",2017,"Manual",17155,"Diesel",145,67.3,2
15912,"EcoSport",2017,"Manual",18000,"Petrol",145,52.3,1
4565,"Fiesta",2013,"Semi-Auto",30015,"Petrol",145,47.9,1.6
2892,"EcoSport",2017,"Manual",14821,"Diesel",30,64.2,1.5
14923,"EcoSport",2018,"Manual",14766,"Diesel",150,64.2,1.5
8149,"Fiesta",2016,"Manual",16214,"Petrol",0,65.7,1
17790,"Fiesta",2017,"Manual",19136,"Petrol",0,65.7,1
13142,"Fiesta",2019,"Manual",9200,"Petrol",150,40.3,1.5
14498,"Mondeo",2015,"Manual",130000,"Diesel",20,68.9,2
613,"Fiesta",2019,"Manual",8263,"Petrol",145,60.1,1
2969,"Focus",2013,"Manual",37557,"Petrol",30,56.5,1
12949,"Focus",2019,"Automatic",13437,"Petrol",145,50.4,1
10068,"Kuga",2019,"Automatic",2492,"Petrol",150,29.4,1.5
15312,"Fiesta",2014,"Automatic",26358,"Petrol",145,47.9,1.6
16452,"Focus",2019,"Automatic",4147,"Diesel",145,64.2,2
11933,"Focus",2015,"Manual",14282,"Petrol",20,60.1,1
9734,"Fiesta",2016,"Manual",7112,"Petrol",0,65.7,1
141,"C-MAX",2017,"Manual",7817,"Petrol",145,55.4,1
15445,"Fiesta",2016,"Manual",16158,"Petrol",125,54.3,1.2
10945,"Fiesta",2019,"Semi-Auto",14788,"Petrol",145,48.7,1
7148,"Fiesta",2018,"Manual",16877,"Petrol",145,62.8,1
2104,"Focus",2019,"Manual",8496,"Petrol",150,60.1,1
5004,"C-MAX",2018,"Manual",12500,"Diesel",145,58.9,1.5
10863,"Focus",2019,"Manual",4933,"Petrol",145,60.1,1
5639,"EcoSport",2017,"Manual",17895,"Petrol",150,44.8,1.5
9677,"EcoSport",2018,"Manual",21915,"Petrol",145,54.3,1
13753,"Fiesta",2017,"Manual",18000,"Petrol",125,54.3,1.2
12840,"Fiesta",2016,"Manual",16295,"Petrol",145,47.9,1.6
630,"Focus",2017,"Manual",10222,"Petrol",145,41.5,2
8264,"Fiesta",2017,"Manual",25082,"Petrol",145,47.9,1.6
1647,"Ka+",2018,"Manual",5344,"Petrol",145,57.7,1.2
3996,"Ka+",2018,"Manual",9193,"Petrol",145,57.7,1.2
15752,"Focus",2019,"Manual",6889,"Petrol",145,60.1,1
2946,"Kuga",2017,"Manual",38719,"Diesel",125,60.1,2
8361,"Kuga",2017,"Manual",20000,"Diesel",145,60.1,2
11279,"Fiesta",2020,"Semi-Auto",2056,"Petrol",145,48.7,1
5870,"Kuga",2019,"Manual",13718,"Petrol",145,35.3,1.5
7414,"Edge",2017,"Manual",42359,"Diesel",160,48.7,2
14166,"Fiesta",2017,"Manual",13080,"Petrol",125,54.3,1.2
17680,"Focus",2015,"Manual",37252,"Diesel",20,67.3,1.6
154,"Kuga",2018,"Manual",32858,"Diesel",145,54.3,2
6050,"Ka+",2018,"Manual",21135,"Petrol",145,43.5,1.2
17849,"EcoSport",2019,"Manual",2498,"Diesel",145,58.9,1.5
17600,"C-MAX",2014,"Manual",29199,"Petrol",160,44.1,1.6
14864,"Fiesta",2015,"Automatic",26220,"Petrol",0,57.7,1
13622,"Focus",2016,"Manual",13903,"Petrol",200,41.5,2
13746,"B-MAX",2017,"Manual",18054,"Petrol",145,47.1,1.4
3768,"Ka+",2017,"Manual",11149,"Petrol",145,57.7,1.2
2136,"Kuga",2017,"Manual",24101,"Diesel",125,60.1,2
16572,"EcoSport",2016,"Automatic",7600,"Petrol",160,44.8,1.5
12200,"Fiesta",2019,"Semi-Auto",9546,"Petrol",145,48.7,1
5438,"Kuga",2015,"Manual",35000,"Diesel",125,60.1,2
15876,"Focus",2015,"Manual",33917,"Petrol",20,60.1,1
16093,"KA",2014,"Manual",29695,"Petrol",30,57.7,1.2
14928,"Focus",2017,"Manual",32253,"Diesel",145,67.3,2
1921,"Fiesta",2019,"Manual",12420,"Petrol",150,65.7,1
1711,"Fiesta",2018,"Manual",6144,"Petrol",145,65.7,1
17491,"Fiesta",2017,"Manual",31640,"Diesel",265,78.5,1.5
264,"Focus",2015,"Manual",47219,"Diesel",0,74.3,1.5
7541,"Kuga",2017,"Manual",35667,"Diesel",145,54.3,2
635,"Focus",2019,"Manual",2958,"Diesel",145,70.6,2
6948,"EcoSport",2017,"Manual",10558,"Diesel",145,64.2,1.5
5827,"Focus",2017,"Manual",21567,"Diesel",145,74.3,1.5
981,"Fiesta",2018,"Manual",15220,"Petrol",145,65.7,1
4070,"Fiesta",2013,"Manual",33762,"Petrol",30,54.3,1.2
13386,"EcoSport",2017,"Manual",21954,"Petrol",150,53.3,1
769,"Ka+",2018,"Manual",9880,"Petrol",145,57.7,1.2
7463,"Fiesta",2017,"Manual",30078,"Diesel",0,78.5,1.5
3818,"Fiesta",2018,"Manual",11483,"Petrol",145,65.7,1
8206,"Fiesta",2017,"Manual",12999,"Petrol",0,65.7,1
13694,"Kuga",2019,"Automatic",8000,"Diesel",145,38.7,2
12849,"Grand Tourneo Connect",2019,"Manual",5589,"Diesel",145,61.4,1.5
16413,"Fiesta",2015,"Manual",22191,"Petrol",0,65.7,1
6358,"Fiesta",2014,"Manual",52533,"Petrol",30,54.3,1.2
16793,"Fiesta",2016,"Manual",8381,"Diesel",0,78.5,1.5
14588,"Kuga",2017,"Automatic",46210,"Diesel",145,54.3,2
8527,"Fiesta",2017,"Manual",20226,"Petrol",145,65.7,1
14723,"Focus",2019,"Manual",10050,"Petrol",145,60.1,1
16024,"Fiesta",2017,"Manual",24784,"Petrol",125,54.3,1.2
3060,"Fiesta",2017,"Manual",7970,"Petrol",145,65.7,1
14205,"C-MAX",2016,"Manual",34000,"Diesel",20,68.9,1.5
12251,"Kuga",2019,"Manual",4665,"Diesel",145,37.7,2
5726,"Fiesta",2016,"Manual",11611,"Petrol",0,65.7,1
7928,"Focus",2017,"Manual",17573,"Petrol",145,41.5,2
12538,"Edge",2017,"Semi-Auto",20045,"Diesel",160,48.7,2
417,"Ka+",2018,"Manual",7812,"Petrol",145,47.9,1.2
6687,"Kuga",2017,"Manual",22865,"Diesel",30,64.2,1.5
10131,"Tourneo Custom",2019,"Automatic",6020,"Diesel",150,31.7,2
1839,"Kuga",2017,"Manual",12138,"Diesel",145,60.1,2
13582,"Focus",2010,"Manual",1e+05,"Diesel",30,62.8,1.6
9589,"EcoSport",2019,"Manual",238,"Petrol",150,53.3,1
9057,"Mondeo",2020,"Manual",16,"Diesel",145,65.7,2
10066,"Fiesta",2018,"Manual",21512,"Petrol",150,65.7,1
3472,"C-MAX",2013,"Manual",94825,"Petrol",30,55.4,1
13992,"Fiesta",2018,"Manual",60000,"Diesel",150,85.6,1.5
7335,"Kuga",2013,"Manual",67890,"Diesel",145,53.3,2
17864,"KA",2015,"Manual",17041,"Petrol",30,57.7,1.2
3013,"Focus",2019,"Manual",151,"Petrol",145,60.1,1
17442,"Mondeo",2008,"Automatic",70000,"Petrol",325,30.4,2.3
17667,"B-MAX",2016,"Manual",30363,"Petrol",145,47.1,1.4
10774,"Focus",2019,"Manual",4000,"Petrol",145,34.5,2.3
1803,"Fiesta",2018,"Manual",11340,"Petrol",145,62.8,1
10107,"Fiesta",2018,"Manual",8979,"Petrol",150,65.7,1
2989,"Fiesta",2014,"Manual",57016,"Petrol",0,65.7,1
9397,"EcoSport",2018,"Manual",16326,"Petrol",150,54.3,1
10239,"EcoSport",2019,"Manual",6378,"Petrol",145,51.4,1
8647,"Fiesta",2018,"Manual",24674,"Petrol",145,65.7,1
12931,"Fiesta",2018,"Manual",8396,"Petrol",150,64.2,1.1
3962,"Fiesta",2014,"Manual",49939,"Diesel",0,78.5,1.6
628,"Fiesta",2014,"Manual",21284,"Petrol",30,54.3,1.2
6117,"Kuga",2017,"Manual",19322,"Diesel",30,64.2,1.5
2501,"Fiesta",2017,"Manual",23653,"Petrol",0,65.7,1
8328,"Fiesta",2015,"Manual",62727,"Petrol",0,65.7,1
1350,"Focus",2020,"Manual",905,"Petrol",150,60.1,1
11942,"Fiesta",2017,"Semi-Auto",17506,"Petrol",0,57.7,1
6883,"Fiesta",2018,"Manual",30540,"Petrol",145,56.5,1
10713,"Galaxy",2019,"Manual",16448,"Diesel",145,55.4,2
3622,"Fiesta",2018,"Manual",24046,"Petrol",145,65.7,1
759,"Fiesta",2016,"Manual",19882,"Petrol",0,65.7,1
7828,"Focus",2019,"Manual",3572,"Petrol",145,60.1,1
10260,"Focus",2018,"Manual",12898,"Diesel",145,74.3,1.5
4257,"Kuga",2016,"Semi-Auto",45472,"Diesel",145,54.3,2
15981,"Fiesta",2015,"Manual",30125,"Petrol",0,65.7,1
6410,"Kuga",2019,"Semi-Auto",3214,"Diesel",145,42.2,2
3132,"C-MAX",2016,"Manual",40507,"Diesel",20,68.9,1.5
3821,"EcoSport",2017,"Manual",16683,"Petrol",145,53.3,1
10835,"EcoSport",2019,"Manual",9168,"Diesel",145,67.3,1.5
5545,"Ka+",2017,"Manual",14638,"Petrol",145,57.7,1.2
14252,"KA",2012,"Manual",19959,"Petrol",30,57.7,1.2
13069,"Fiesta",2017,"Manual",12903,"Petrol",150,65.7,1
6131,"Fiesta",2017,"Manual",16302,"Petrol",145,54.3,1.2
636,"Focus",2017,"Manual",23365,"Petrol",145,41.5,2
12497,"Fiesta",2019,"Manual",5268,"Petrol",145,60.1,1
8231,"Focus",2014,"Manual",38792,"Petrol",145,47.9,1.6
15979,"Mondeo",2018,"Automatic",28397,"Diesel",145,45.6,2
9267,"C-MAX",2016,"Automatic",4930,"Diesel",20,64.2,1.5
1804,"Ka+",2018,"Manual",20245,"Petrol",145,57.7,1.2
9217,"Fiesta",2018,"Manual",12202,"Petrol",145,65.7,1
15359,"Fiesta",2016,"Manual",28826,"Petrol",20,62.8,1
15237,"Focus",2017,"Manual",16714,"Diesel",145,74.3,1.5
5006,"Puma",2020,"Manual",680,"Petrol",145,50.4,1
14638,"Edge",2016,"Automatic",22188,"Diesel",200,47.9,2
8018,"Kuga",2019,"Manual",8496,"Diesel",145,45.6,1.5
12331,"Fiesta",2019,"Semi-Auto",3584,"Petrol",150,48.7,1
4788,"Fiesta",2018,"Manual",31250,"Petrol",150,65.7,1
16165,"Ka+",2019,"Manual",3572,"Petrol",150,43.5,1.2
13583,"Focus",2012,"Manual",107300,"Diesel",20,67.3,1.6
6451,"Fiesta",2018,"Manual",11191,"Petrol",150,65.7,1
13680,"Fiesta",2013,"Manual",52431,"Petrol",0,65.7,1
16132,"Ka+",2017,"Manual",43345,"Petrol",30,57.7,1.2
7184,"Fiesta",2018,"Manual",27344,"Petrol",145,55.4,1
17426,"Fiesta",2016,"Manual",28315,"Petrol",0,65.7,1
17802,"Kuga",2017,"Automatic",14511,"Diesel",145,54.3,2
17833,"Mondeo",2019,"Automatic",3621,"Petrol",135,47.1,2
7516,"Fiesta",2016,"Manual",41825,"Petrol",125,54.3,1.2
9075,"Focus",2017,"Manual",35483,"Petrol",20,60.1,1
15920,"Mondeo",2015,"Manual",48484,"Diesel",30,65.7,2
12163,"C-MAX",2017,"Manual",19211,"Petrol",30,55.4,1
2551,"Fiesta",2015,"Manual",49853,"Diesel",0,88.3,1.5
15919,"Fiesta",2016,"Manual",14268,"Petrol",0,65.7,1
13762,"Fiesta",2016,"Manual",24437,"Petrol",125,54.3,1.2
3324,"Focus",2020,"Automatic",4998,"Petrol",145,51.4,1
9419,"Edge",2018,"Semi-Auto",12815,"Diesel",150,48.7,2
13461,"Fiesta",2017,"Manual",31747,"Petrol",145,65.7,1
9281,"B-MAX",2016,"Semi-Auto",8690,"Petrol",160,44.1,1.6
9728,"Kuga",2019,"Manual",13695,"Diesel",145,47.9,2
17364,"Kuga",2013,"Manual",68000,"Diesel",145,53.3,2
15732,"Kuga",2017,"Manual",53628,"Diesel",145,54.3,2
15486,"Focus",2017,"Manual",20691,"Petrol",145,60.1,1
11331,"Fiesta",2019,"Semi-Auto",8291,"Petrol",145,48.7,1
7877,"B-MAX",2016,"Manual",5178,"Petrol",145,47.1,1.4
6937,"Kuga",2017,"Manual",21734,"Diesel",145,60.1,2
14496,"Mondeo",2017,"Manual",111000,"Diesel",20,67.3,2
12978,"Focus",2019,"Automatic",1590,"Diesel",145,74.3,1.5
10061,"Focus",2019,"Automatic",1858,"Petrol",145,50.4,1
801,"Fiesta",2017,"Manual",19690,"Petrol",150,65.7,1
5546,"Focus",2018,"Manual",10103,"Petrol",145,58.9,1
16950,"S-MAX",2011,"Manual",113000,"Diesel",200,47.1,2
13808,"Fiesta",2019,"Manual",9284,"Petrol",150,55.4,1.1
17635,"Kuga",2015,"Manual",49393,"Diesel",125,60.1,2
17302,"Fiesta",2017,"Automatic",13305,"Petrol",145,54.3,1
4326,"Kuga",2017,"Semi-Auto",22704,"Diesel",150,54.3,2
13966,"Fiesta",2017,"Manual",19493,"Petrol",125,54.3,1.2
5504,"KA",2014,"Manual",33897,"Petrol",30,57.7,1.2
12302,"Fiesta",2018,"Manual",3327,"Petrol",145,65.7,1
16497,"Kuga",2017,"Manual",22100,"Diesel",145,64.2,1.5
2697,"Fiesta",2019,"Manual",8147,"Petrol",145,60.1,1
11575,"Fiesta",2020,"Semi-Auto",2425,"Petrol",145,40.9,1
16433,"Fiesta",2017,"Manual",20000,"Petrol",0,65.7,0
16997,"Focus",2011,"Manual",35000,"Petrol",140,47.1,1.6
7618,"Fiesta",2018,"Manual",33733,"Petrol",145,62.8,1
11974,"Fiesta",2017,"Manual",8081,"Petrol",150,54.3,1.2
10347,"Focus",2019,"Manual",6235,"Diesel",145,70.6,2
8831,"EcoSport",2019,"Manual",5806,"Petrol",145,53.3,1
9489,"Focus",2019,"Automatic",942,"Petrol",145,51.4,1
8856,"Ka+",2018,"Manual",10,"Petrol",145,47.9,1.2
1983,"Fiesta",2019,"Manual",6928,"Petrol",145,55.4,1.1
7331,"Kuga",2015,"Manual",22500,"Diesel",125,60.1,2
1981,"Fiesta",2016,"Manual",33056,"Petrol",125,54.3,1.2
13146,"Fiesta",2019,"Manual",6120,"Petrol",145,58.9,1
17289,"Grand C-MAX",2014,"Manual",70000,"Diesel",125,57.7,1.6
16541,"Focus",2015,"Manual",32258,"Diesel",20,67.3,2
6973,"Fiesta",2016,"Manual",48548,"Petrol",0,65.7,1
2618,"Focus",2018,"Semi-Auto",19065,"Diesel",145,74.3,1.5
6600,"Fiesta",2014,"Manual",24240,"Petrol",30,54.3,1.2
16421,"C-MAX",2009,"Manual",79606,"Petrol",240,39.8,1.8
10109,"Focus",2018,"Manual",21950,"Petrol",150,57.7,1
14817,"Focus",2017,"Manual",33460,"Petrol",20,60.1,1
6634,"Focus",2016,"Manual",26550,"Petrol",20,60.1,1
6690,"Focus",2017,"Manual",35261,"Diesel",145,74.3,1.5
4580,"Fiesta",2018,"Manual",21328,"Petrol",145,56.5,1
