"ID","Warehouse_block","Mode_of_Shipment","Customer_care_calls","Customer_rating","Cost_of_the_Product","Prior_purchases","Product_importance","Gender","Discount_offered","Weight_in_gms"
8140,"B","Ship",3,3,181,3,"low","F",10,5337
10364,"F","Ship",4,2,198,3,"low","F",4,5863
2523,"A","Ship",5,1,216,3,"low","M",40,2668
8904,"F","Flight",6,5,308,4,"low","F",7,1078
110,"F","Ship",4,1,141,3,"medium","M",47,1250
3544,"B","Road",5,5,265,3,"high","F",3,5837
4013,"C","Ship",4,2,179,3,"low","M",3,5284
6981,"A","Road",4,1,205,5,"low","M",10,4944
10199,"C","Ship",5,5,239,6,"low","M",1,1384
6852,"F","Flight",4,1,173,3,"high","M",1,5749
4391,"C","Flight",3,3,175,2,"medium","M",2,4814
6158,"F","Road",3,4,233,3,"medium","M",5,5306
2753,"C","Flight",5,4,167,7,"medium","F",23,1691
5075,"C","Flight",4,5,217,4,"medium","F",3,5966
6925,"D","Ship",6,1,245,4,"low","F",10,1606
8836,"B","Ship",5,2,225,5,"low","M",5,1015
10531,"D","Road",3,5,263,3,"medium","M",4,4081
3564,"F","Flight",2,5,134,10,"high","M",8,5472
8557,"D","Ship",6,4,246,4,"medium","M",3,1852
3864,"F","Ship",2,4,143,6,"medium","F",1,5514
3851,"C","Flight",4,3,221,4,"low","F",1,4865
1769,"C","Road",4,3,147,2,"high","F",52,1570
1112,"F","Flight",4,1,150,6,"medium","F",42,1070
6227,"C","Ship",4,4,227,5,"low","M",8,1982
426,"F","Flight",4,3,158,3,"medium","F",57,1911
5908,"B","Flight",4,3,96,4,"medium","M",1,4984
7778,"F","Ship",5,3,141,3,"low","M",2,4124
7831,"D","Ship",4,5,149,2,"low","M",2,5724
4180,"B","Ship",4,1,155,3,"low","F",4,5666
849,"A","Ship",3,1,191,3,"high","F",60,2069
10729,"D","Ship",3,2,278,4,"medium","M",7,1879
1142,"F","Ship",3,4,263,3,"low","M",42,2992
1241,"C","Flight",4,5,210,4,"medium","F",28,3905
3429,"A","Flight",3,4,149,3,"low","F",5,5467
9595,"D","Flight",4,5,251,5,"high","M",8,4573
3259,"D","Ship",5,1,246,3,"medium","F",10,4078
5881,"D","Road",3,5,134,3,"low","F",10,4693
5399,"C","Ship",4,3,279,6,"medium","M",2,5405
9904,"B","Ship",3,3,202,4,"medium","M",10,5137
8886,"F","Road",6,4,253,4,"medium","F",6,1961
5150,"F","Ship",3,1,217,4,"medium","F",1,5761
10206,"F","Ship",5,2,234,5,"medium","M",6,1703
7578,"F","Ship",5,3,236,4,"medium","M",7,4308
3294,"F","Flight",5,2,257,4,"medium","M",9,5088
8725,"D","Ship",3,2,141,2,"medium","F",7,5231
10078,"B","Ship",4,2,162,3,"low","M",7,5614
9319,"D","Flight",4,2,219,3,"low","F",9,5703
7618,"B","Ship",5,1,256,4,"medium","F",5,4970
7448,"F","Ship",4,1,152,7,"low","F",5,5325
5016,"F","Ship",2,3,151,4,"low","F",3,1353
7273,"D","Flight",4,2,283,2,"high","F",1,4115
10528,"B","Road",5,5,237,3,"medium","M",5,4285
8001,"A","Ship",5,2,239,5,"low","M",1,1518
1125,"A","Ship",4,4,140,4,"medium","F",46,1442
4479,"A","Ship",3,2,197,5,"medium","F",9,4291
2771,"C","Ship",4,4,132,4,"medium","F",44,1692
4862,"F","Ship",3,4,185,2,"medium","M",8,5449
4104,"F","Road",4,3,139,3,"low","F",1,4986
6256,"B","Ship",6,5,295,4,"medium","M",5,1963
4722,"F","Ship",3,2,201,6,"medium","M",7,4723
4938,"F","Flight",3,4,218,2,"medium","M",2,5973
2113,"D","Ship",4,2,183,3,"low","M",5,3716
4604,"F","Ship",3,4,164,6,"medium","F",4,5567
1728,"F","Ship",3,4,203,4,"medium","M",46,3640
7836,"F","Ship",3,5,139,2,"low","F",6,5181
1757,"C","Road",3,1,262,2,"low","F",28,2940
588,"F","Ship",3,5,194,2,"medium","M",4,3496
3161,"C","Flight",3,3,123,5,"medium","F",5,4292
8623,"D","Road",4,2,261,5,"medium","M",5,1073
6204,"F","Ship",4,5,201,8,"medium","F",4,5472
8700,"F","Ship",3,1,162,3,"low","M",7,5073
4622,"F","Ship",3,3,149,4,"medium","F",3,5944
8875,"D","Ship",5,1,252,5,"low","M",4,1308
7064,"F","Ship",3,3,179,3,"low","F",9,4459
661,"D","Road",5,1,158,3,"low","M",9,1483
1203,"A","Ship",4,4,237,2,"medium","M",21,1495
6801,"A","Ship",3,2,158,7,"medium","M",10,4244
10034,"F","Ship",4,2,198,2,"high","M",2,5662
1185,"A","Ship",3,5,148,10,"high","F",35,1597
3275,"C","Road",3,5,237,3,"low","M",4,5561
545,"C","Flight",4,2,180,3,"low","F",47,1434
466,"B","Ship",3,2,294,4,"low","F",15,1318
5116,"B","Ship",3,2,207,3,"medium","F",1,4369
3538,"B","Road",3,4,157,3,"medium","F",6,5398
3399,"A","Road",6,2,240,4,"low","M",9,4099
4022,"F","Ship",3,5,194,3,"low","M",8,5726
1687,"D","Ship",2,2,219,3,"low","F",56,3608
9897,"A","Ship",4,5,220,3,"medium","F",1,4912
1867,"D","Ship",3,4,257,2,"high","M",15,3981
7234,"B","Ship",4,2,227,3,"medium","M",7,4041
2882,"F","Flight",4,1,164,2,"medium","F",3,1124
4036,"B","Ship",3,3,150,2,"medium","M",6,4170
10924,"B","Ship",5,5,221,5,"low","F",3,1220
9438,"F","Road",5,5,275,3,"low","F",9,1691
9111,"A","Ship",3,1,153,2,"low","M",6,4996
571,"D","Ship",2,2,236,3,"medium","M",3,3416
3433,"D","Flight",4,1,175,4,"low","M",2,4053
7231,"D","Ship",4,3,171,2,"medium","M",10,5211
9481,"D","Ship",3,5,184,2,"high","M",3,4883
9033,"A","Road",4,5,180,4,"high","F",10,5176
8872,"B","Ship",5,5,245,5,"low","M",10,1289
1231,"D","Flight",5,4,212,6,"medium","F",5,2041
3657,"A","Ship",3,1,187,3,"medium","M",2,5154
2428,"B","Ship",4,3,223,3,"low","M",35,2715
7068,"F","Ship",3,4,166,4,"low","M",4,5107
5349,"A","Flight",4,1,263,4,"low","M",9,4390
3095,"C","Ship",4,4,243,3,"low","F",36,2111
6039,"A","Flight",7,1,255,5,"medium","M",10,1238
865,"D","Ship",3,4,187,2,"high","M",8,3725
6827,"C","Road",5,4,248,5,"low","F",3,1471
7290,"F","Ship",5,3,202,2,"low","F",6,5716
4540,"B","Ship",2,4,255,7,"low","M",10,5875
5706,"F","Ship",4,5,164,3,"high","M",3,4454
1735,"D","Ship",5,4,241,3,"medium","M",40,3484
10999,"D","Ship",2,5,155,5,"low","F",6,1639
6955,"D","Ship",3,2,245,2,"low","F",7,4692
2007,"A","Ship",3,2,209,2,"low","F",24,2748
9824,"F","Ship",5,5,239,3,"low","M",5,4122
3830,"F","Road",6,4,136,3,"low","M",2,1187
8854,"B","Ship",4,2,265,4,"medium","F",10,4575
5989,"D","Ship",5,2,233,7,"medium","F",8,5519
6460,"B","Ship",4,3,200,4,"low","F",10,4291
9239,"C","Ship",4,3,257,3,"medium","M",1,5717
8266,"B","Ship",5,5,258,5,"low","M",6,1068
394,"B","Road",5,4,169,2,"low","F",20,1765
8226,"F","Flight",5,1,262,3,"medium","M",9,5146
3867,"A","Ship",2,2,157,2,"medium","M",9,5875
3550,"B","Road",4,3,102,3,"medium","F",3,4845
10080,"F","Ship",5,3,172,3,"medium","F",3,4056
3859,"D","Ship",3,3,159,4,"medium","M",9,4214
3379,"D","Ship",4,2,161,4,"low","F",10,5322
8980,"B","Ship",3,3,265,3,"low","F",10,4093
5543,"C","Ship",3,4,142,2,"medium","F",7,5346
5392,"B","Ship",4,4,222,2,"medium","M",7,4343
6628,"B","Ship",5,1,245,3,"low","F",9,4694
10721,"C","Ship",4,3,257,5,"medium","F",9,1080
444,"F","Ship",4,4,207,2,"medium","M",35,2596
3380,"F","Ship",2,2,162,3,"high","M",10,4489
3853,"D","Flight",6,4,148,4,"low","F",10,5088
10079,"C","Ship",4,5,258,3,"low","F",3,5422
3888,"F","Ship",4,3,174,2,"low","M",10,5554
8604,"F","Ship",6,5,308,4,"low","M",4,1202
9711,"A","Road",7,1,264,4,"medium","F",2,1540
1898,"F","Road",4,1,226,7,"low","M",41,2964
7792,"B","Road",4,1,237,3,"medium","F",8,5668
2362,"B","Ship",3,2,165,3,"low","F",19,1111
3292,"B","Flight",5,1,270,2,"high","M",10,5360
1584,"F","Ship",5,5,214,3,"low","F",31,2033
5341,"D","Flight",4,1,249,5,"low","M",9,4396
9023,"C","Road",5,4,140,3,"medium","M",4,4623
1529,"C","Ship",4,5,146,4,"low","F",25,1606
4236,"F","Road",4,5,246,3,"low","M",10,4616
3346,"B","Ship",4,1,155,4,"low","F",1,4985
6726,"F","Flight",4,1,152,3,"medium","F",3,4250
2984,"F","Ship",4,3,222,4,"medium","M",49,3697
1745,"C","Ship",3,1,234,3,"high","F",60,2596
7014,"F","Ship",3,5,251,4,"medium","F",3,5215
1842,"F","Ship",3,4,136,2,"medium","F",54,1056
5085,"A","Flight",4,5,133,3,"medium","M",4,5180
5968,"B","Ship",6,3,270,4,"low","F",7,1079
3767,"C","Ship",5,2,156,4,"low","M",8,5014
1739,"C","Ship",4,5,208,2,"medium","M",33,2170
10191,"A","Ship",5,5,235,5,"low","M",8,1332
872,"F","Ship",4,2,208,3,"high","M",17,2777
6612,"F","Ship",7,1,244,4,"low","M",8,1817
10504,"B","Ship",5,5,244,3,"medium","M",7,4078
708,"F","Ship",3,3,241,3,"low","M",5,2713
9003,"A","Ship",5,1,133,2,"medium","M",1,4643
9418,"B","Ship",6,3,286,4,"medium","M",4,1169
3860,"F","Ship",5,2,249,3,"medium","M",6,5212
5405,"C","Ship",4,3,190,4,"medium","M",4,4102
5063,"C","Road",6,2,140,2,"high","M",1,4053
4879,"D","Ship",2,1,148,2,"low","M",10,5939
10202,"F","Ship",6,4,271,4,"low","F",6,1503
60,"F","Ship",4,1,150,3,"high","F",17,1923
8746,"B","Road",3,2,260,2,"low","M",7,5553
4326,"F","Ship",2,3,157,4,"low","M",3,1203
2026,"B","Ship",3,2,183,3,"low","F",44,2896
6986,"F","Flight",4,4,179,3,"medium","F",3,5624
4183,"D","Ship",6,4,276,6,"low","F",8,5037
3629,"C","Ship",4,1,134,3,"medium","M",2,4983
5339,"C","Flight",2,5,254,2,"low","M",10,5718
690,"F","Flight",3,5,138,3,"low","F",37,1266
272,"F","Flight",5,1,182,2,"medium","F",23,2707
10022,"F","Ship",4,5,268,2,"low","M",2,4721
3206,"F","Ship",5,3,194,3,"low","F",1,4331
1288,"B","Ship",4,1,191,3,"low","M",4,2724
3365,"C","Ship",2,1,180,3,"low","M",2,4615
2625,"A","Ship",5,4,187,3,"low","F",53,3172
677,"C","Road",4,5,189,2,"low","F",15,2457
5274,"F","Ship",6,2,247,4,"medium","M",1,1668
8438,"F","Ship",5,1,267,4,"low","M",5,5792
1868,"F","Ship",4,3,163,3,"low","M",52,1891
1496,"F","Road",4,3,199,2,"low","F",28,2607
5737,"D","Road",4,5,188,3,"low","M",4,4632
7764,"F","Ship",6,4,272,4,"medium","F",10,1171
2425,"D","Ship",5,3,250,2,"low","F",14,2064
2083,"D","Ship",5,4,215,2,"medium","M",34,2713
3202,"B","Ship",3,5,205,4,"low","M",2,1648
6698,"F","Road",5,1,187,4,"medium","F",9,5657
4776,"F","Road",3,3,265,3,"medium","F",3,5241
2396,"F","Ship",3,3,179,3,"medium","F",12,1125
4120,"B","Flight",5,2,227,3,"medium","M",2,4058
9117,"A","Ship",3,3,205,3,"high","M",1,5851
8011,"D","Ship",5,3,238,5,"high","M",7,1848
238,"B","Ship",2,2,133,3,"low","M",5,1268
6037,"D","Flight",6,3,262,5,"low","M",9,1053
782,"F","Ship",2,4,122,2,"low","F",32,1213
2012,"F","Ship",4,2,276,6,"high","F",36,2843
7455,"A","Ship",3,3,177,4,"medium","F",4,1560
6317,"C","Flight",7,3,310,4,"medium","F",8,1497
1287,"A","Ship",2,2,192,2,"low","F",8,3127
10932,"F","Ship",4,3,253,5,"low","M",6,1366
7313,"C","Ship",2,3,197,2,"medium","F",2,4277
4883,"C","Ship",4,3,181,4,"low","F",8,5106
998,"F","Ship",3,5,164,3,"medium","F",43,1423
6367,"D","Ship",3,5,227,3,"high","M",9,4892
9425,"C","Ship",7,5,256,4,"medium","M",4,1139
2704,"B","Ship",3,4,185,2,"low","F",62,2849
9103,"D","Ship",4,4,226,5,"low","M",1,1761
5278,"B","Ship",5,1,279,4,"low","F",3,1499
3233,"C","Ship",3,3,255,2,"low","M",8,5955
1891,"D","Ship",3,4,190,7,"medium","F",51,2391
5401,"D","Ship",3,5,227,4,"low","F",9,4647
9138,"F","Ship",3,5,219,6,"low","M",1,1394
2064,"F","Flight",4,1,124,2,"medium","M",22,1714
96,"F","Ship",2,3,235,3,"low","M",57,2034
1958,"F","Ship",3,1,202,3,"low","F",1,3738
6677,"C","Ship",4,3,198,2,"low","M",5,5724
4311,"A","Ship",6,2,246,6,"low","F",1,4846
1642,"B","Flight",5,4,258,2,"medium","F",24,2878
4675,"D","Flight",2,1,177,4,"low","F",5,4358
7297,"D","Ship",3,5,196,3,"high","F",4,4569
5456,"F","Road",3,5,256,2,"medium","F",9,5750
3240,"F","Ship",4,2,145,3,"medium","F",4,5122
2990,"F","Road",5,1,206,4,"low","M",62,1137
565,"D","Flight",3,3,234,2,"medium","F",39,2449
9889,"D","Ship",7,2,255,4,"medium","F",10,1372
6641,"C","Ship",4,1,156,2,"low","M",8,5488
1915,"D","Flight",5,2,223,3,"low","F",51,3687
2127,"A","Ship",4,5,242,4,"low","F",35,3215
6650,"F","Ship",3,3,155,2,"medium","F",5,5577
6579,"A","Flight",2,1,164,5,"low","F",8,1886
10258,"B","Road",5,5,232,5,"low","F",2,5561
5053,"D","Road",4,1,133,2,"medium","M",1,5274
6048,"F","Ship",6,3,295,5,"low","M",4,1392
2597,"C","Road",3,5,189,3,"low","F",61,2203
901,"D","Ship",5,5,253,6,"medium","M",59,2627
4667,"C","Flight",3,5,202,3,"low","M",2,5208
6815,"C","Ship",6,3,297,4,"medium","M",2,1954
8363,"C","Flight",5,2,276,6,"medium","F",6,1043
3133,"D","Road",3,5,251,3,"low","F",21,2476
6036,"F","Flight",5,2,130,4,"medium","F",1,1877
6544,"B","Ship",6,1,261,4,"medium","F",8,1524
8957,"C","Ship",3,5,218,4,"low","M",4,5330
4021,"D","Ship",2,5,254,3,"low","M",6,5684
9674,"F","Ship",5,3,267,5,"low","F",1,1505
7395,"A","Flight",4,2,223,5,"medium","F",3,4480
6562,"B","Road",6,2,161,4,"low","F",9,1377
10213,"D","Ship",5,5,237,5,"medium","F",9,1709
5964,"F","Ship",6,4,266,4,"low","M",5,1639
5343,"A","Flight",4,2,243,2,"medium","F",6,4573
8837,"C","Ship",6,4,258,4,"low","M",9,1104
5162,"F","Ship",4,3,130,3,"medium","F",3,4317
8595,"A","Ship",2,4,245,2,"medium","F",10,5389
6569,"C","Road",6,2,308,5,"medium","F",6,1118
8181,"A","Ship",3,1,189,2,"low","F",5,4738
9337,"D","Ship",5,4,157,7,"medium","F",9,4272
2120,"F","Ship",3,3,218,3,"low","M",19,3770
6749,"C","Ship",2,1,248,6,"low","F",2,5182
6122,"F","Ship",5,5,236,2,"medium","M",2,5210
7968,"F","Ship",4,1,248,2,"low","F",6,5621
7153,"D","Ship",6,5,286,4,"low","M",9,1282
1535,"C","Ship",3,5,169,2,"low","F",20,1021
1091,"C","Road",4,2,221,2,"medium","M",54,3065
5256,"F","Ship",7,2,310,4,"low","M",4,1806
1848,"F","Ship",5,1,269,3,"medium","F",2,2136
5758,"B","Flight",4,2,233,4,"low","M",7,1861
8262,"F","Ship",4,2,237,5,"low","M",6,1734
2488,"B","Ship",5,2,132,2,"medium","M",8,1665
2343,"A","Flight",5,2,260,3,"low","F",22,2935
9563,"C","Ship",4,4,237,3,"medium","M",2,4760
5858,"F","Ship",4,3,218,5,"low","M",2,4823
3966,"F","Road",6,1,247,3,"low","M",1,4637
1196,"F","Ship",5,5,167,8,"low","M",44,1547
2970,"F","Ship",3,4,162,3,"low","M",17,1700
7097,"C","Ship",4,1,153,3,"low","F",8,5198
7980,"F","Ship",4,4,272,2,"low","M",7,4042
3085,"D","Ship",3,3,147,2,"low","F",52,1040
1440,"F","Ship",4,3,217,3,"medium","F",16,3444
9952,"B","Ship",6,4,288,4,"medium","F",9,1575
10194,"F","Ship",6,4,280,4,"low","M",4,1831
5126,"F","Ship",2,2,206,5,"low","F",7,5203
1426,"B","Ship",5,2,239,2,"medium","F",15,2471
3213,"A","Ship",4,5,243,3,"low","F",2,4909
6530,"F","Ship",3,3,177,3,"medium","M",10,5374
1564,"B","Ship",3,1,145,2,"high","M",25,1851
2347,"D","Ship",3,2,273,3,"low","F",12,2154
6964,"B","Road",5,1,282,4,"low","F",9,4766
2135,"C","Ship",4,1,202,2,"low","M",40,2327
4522,"B","Flight",3,3,260,4,"low","M",8,5595
7305,"A","Ship",3,3,274,3,"medium","M",3,5157
2280,"F","Ship",6,1,224,3,"medium","M",64,2705
8435,"C","Ship",3,5,147,3,"medium","M",8,5272
6503,"C","Ship",5,1,249,5,"medium","M",10,1561
765,"A","Ship",3,4,157,3,"low","F",32,1370
6019,"D","Road",6,5,278,4,"medium","F",6,1140
10007,"C","Flight",3,4,216,3,"low","F",3,5149
7286,"F","Ship",3,4,199,3,"medium","F",3,4067
6087,"A","Ship",4,3,246,2,"low","M",6,4908
4111,"D","Flight",3,2,240,3,"medium","M",2,4804
3608,"F","Ship",5,5,258,4,"medium","M",7,5478
10311,"A","Ship",4,4,163,3,"low","M",8,4921
1625,"C","Road",3,3,156,6,"low","M",45,1602
10679,"C","Road",3,3,241,3,"low","F",6,5261
1518,"F","Flight",3,2,270,4,"high","M",29,3768
8293,"D","Ship",4,4,260,2,"medium","M",6,4474
294,"F","Ship",3,2,136,4,"low","M",62,1090
5523,"A","Ship",4,2,133,3,"low","M",2,1212
4958,"F","Ship",6,4,151,3,"low","F",10,5414
9197,"C","Ship",5,5,262,5,"low","M",2,1304
3268,"B","Road",2,3,242,2,"medium","F",1,5892
1632,"F","Road",5,5,224,8,"low","F",49,3282
2939,"C","Ship",4,5,156,5,"high","F",55,1619
1290,"F","Ship",3,3,141,3,"medium","M",10,1751
5132,"F","Ship",5,1,265,3,"high","M",5,4951
8474,"F","Road",3,2,257,3,"medium","M",2,5486
4651,"D","Road",3,2,180,2,"high","F",8,4408
10805,"C","Road",4,3,268,5,"medium","M",7,1932
2517,"A","Ship",5,5,264,3,"medium","F",56,3482
8484,"F","Road",3,2,160,2,"high","M",4,4376
2991,"A","Road",4,1,144,4,"high","M",5,1294
8917,"D","Flight",4,3,246,5,"medium","M",10,1646
3175,"D","Ship",3,2,207,3,"high","F",3,4909
1189,"D","Ship",4,5,143,8,"low","M",38,1095
10025,"C","Ship",5,1,258,3,"medium","M",7,4466
9333,"A","Flight",6,4,144,4,"low","F",5,4631
8381,"C","Ship",5,2,246,3,"low","F",9,5795
2941,"D","Ship",3,1,263,3,"medium","M",6,2715
3317,"C","Ship",3,5,132,2,"low","M",10,4462
1964,"F","Ship",3,3,181,2,"high","M",65,3234
3053,"C","Ship",5,4,168,3,"low","M",34,1779
4602,"F","Ship",4,2,229,2,"low","M",9,5026
5820,"F","Ship",3,3,185,3,"low","M",6,5995
6327,"A","Ship",2,5,252,3,"medium","M",7,5281
7919,"C","Ship",5,1,182,2,"low","M",6,4121
6671,"C","Ship",3,2,243,4,"medium","M",4,4410
3961,"D","Road",4,2,237,3,"low","M",1,5114
385,"D","Road",4,3,236,2,"high","M",23,3123
939,"A","Road",5,3,236,3,"medium","M",7,3589
1419,"A","Ship",3,5,180,3,"low","M",6,1228
4580,"F","Ship",4,3,142,3,"medium","F",6,5930
3671,"C","Ship",4,2,168,2,"medium","M",1,5154
5700,"F","Ship",3,1,170,2,"low","F",2,5662
1134,"F","Ship",4,2,227,2,"high","M",35,3583
5658,"F","Ship",4,4,217,5,"medium","M",6,5891
9901,"D","Ship",3,2,194,3,"medium","F",7,4727
5586,"F","Ship",5,4,261,6,"medium","F",4,5349
7851,"A","Ship",2,3,118,4,"medium","M",7,5510
2745,"A","Flight",6,4,249,5,"medium","M",43,3078
3500,"F","Ship",3,2,195,2,"medium","M",9,5779
3828,"F","Road",3,3,182,4,"low","M",10,1690
5555,"C","Ship",6,1,123,5,"medium","M",5,5323
4177,"D","Ship",3,3,180,3,"medium","M",8,5953
7550,"F","Flight",3,2,150,3,"high","M",2,5502
1617,"A","Ship",3,4,121,3,"low","F",63,1611
2845,"D","Ship",3,2,206,2,"medium","F",28,2822
8880,"F","Road",5,2,239,5,"medium","F",6,1310
2757,"A","Flight",3,5,98,3,"medium","F",48,1635
4556,"F","Ship",7,2,308,4,"low","F",7,1176
7737,"A","Ship",6,2,309,4,"medium","F",8,1289
9015,"A","Ship",4,5,137,2,"low","M",6,4055
10605,"A","Ship",4,2,238,3,"low","F",3,5265
1048,"B","Ship",3,4,257,3,"medium","M",56,2941
4763,"C","Ship",4,1,149,3,"medium","F",8,1136
3495,"A","Ship",3,4,113,3,"medium","M",1,5765
5787,"A","Ship",6,5,269,4,"low","M",5,1264
10996,"B","Ship",4,1,232,5,"medium","F",6,1247
5267,"C","Ship",6,2,304,5,"medium","M",6,1178
1155,"A","Ship",4,5,143,8,"low","M",44,1756
7118,"F","Road",6,5,247,6,"medium","M",3,4832
4966,"B","Ship",4,4,193,3,"medium","M",8,4715
2335,"D","Flight",5,1,285,5,"low","M",51,2063
9507,"A","Ship",4,1,243,3,"medium","M",10,5832
9763,"D","Ship",6,4,225,4,"medium","M",10,4723
5409,"A","Ship",3,1,267,3,"low","M",5,5528
6894,"F","Ship",6,1,309,4,"medium","M",9,1305
2039,"C","Road",3,2,254,2,"low","M",37,2469
1869,"A","Ship",2,3,211,3,"medium","F",55,3842
5508,"F","Ship",7,1,296,4,"low","M",4,1446
184,"B","Ship",3,5,162,7,"medium","F",16,1052
7487,"C","Ship",4,2,206,4,"medium","F",5,1679
758,"F","Ship",4,1,224,2,"low","M",8,3638
9451,"D","Flight",7,4,296,4,"low","F",10,1033
8974,"B","Ship",5,1,160,4,"medium","M",5,5841
9707,"C","Road",6,3,310,4,"low","F",2,1189
9477,"A","Ship",3,3,133,3,"low","F",2,4926
4620,"F","Ship",6,5,215,4,"medium","M",5,5409
2052,"F","Flight",4,5,221,3,"low","F",43,3561
8329,"D","Ship",4,2,228,5,"low","M",6,1718
4501,"D","Road",2,5,170,5,"low","F",10,5621
5319,"A","Road",6,4,143,4,"medium","M",4,4401
8017,"D","Ship",6,5,264,4,"medium","M",8,1755
705,"A","Ship",5,1,200,8,"low","F",18,3806
6078,"F","Ship",3,2,132,4,"medium","F",3,4512
10663,"D","Road",5,2,255,6,"low","M",6,1610
4372,"B","Road",4,1,207,2,"medium","M",4,4099
7021,"D","Ship",5,3,270,2,"low","F",7,5248
10237,"D","Ship",4,4,175,2,"medium","F",10,4927
7801,"D","Road",4,5,192,2,"high","F",4,4518
6358,"B","Ship",3,1,210,2,"low","M",9,5932
5679,"A","Ship",3,5,212,2,"low","F",3,5761
3649,"D","Ship",3,2,245,2,"low","F",4,4514
9219,"A","Ship",3,3,224,4,"medium","M",10,4147
6702,"F","Road",4,1,272,4,"high","M",1,5597
3496,"B","Ship",4,1,134,2,"medium","F",7,5967
5852,"F","Ship",4,5,201,2,"high","F",2,4657
6755,"C","Ship",4,1,160,5,"low","F",10,4018
729,"A","Ship",5,2,149,4,"medium","M",48,1068
639,"A","Ship",6,2,269,4,"medium","M",38,3171
602,"F","Ship",3,4,145,3,"medium","M",44,1218
8098,"B","Flight",4,3,153,3,"low","M",5,5743
6792,"F","Ship",4,2,142,2,"low","M",6,5326
4048,"B","Ship",4,3,151,3,"medium","F",8,4025
7201,"D","Ship",5,5,240,6,"low","F",10,1986
2661,"A","Ship",4,4,143,5,"high","F",5,1027
7847,"C","Ship",3,4,252,2,"medium","F",6,4040
7787,"C","Road",5,4,222,3,"low","M",1,4834
7614,"F","Ship",5,4,131,6,"low","M",8,4005
4204,"B","Ship",4,5,172,4,"medium","M",8,5900
8062,"B","Road",4,4,104,5,"low","F",7,5590
10671,"A","Road",5,3,254,5,"low","M",10,1501
5167,"D","Ship",5,4,177,2,"low","M",2,5618
431,"C","Ship",5,5,208,3,"low","F",45,2018
742,"B","Ship",7,4,192,3,"low","F",33,1694
6268,"B","Ship",4,5,227,5,"low","F",2,1804
3016,"B","Flight",3,1,104,2,"low","M",1,1021
1615,"D","Ship",5,2,111,5,"medium","M",3,1711
10082,"F","Ship",3,2,215,2,"low","F",7,4305
8915,"C","Flight",6,3,276,4,"low","M",6,1670
169,"D","Ship",4,2,250,3,"low","F",53,2478
9759,"A","Ship",4,2,202,3,"medium","M",7,5821
9996,"F","Road",6,4,272,2,"low","M",7,4145
10431,"A","Ship",4,2,180,3,"medium","M",6,4417
159,"A","Ship",5,5,205,2,"high","M",65,3671
9761,"C","Ship",3,2,268,4,"low","M",6,4415
3701,"C","Flight",3,4,183,3,"low","F",1,5959
4782,"F","Road",3,4,233,3,"medium","F",10,4626
1059,"A","Ship",4,3,260,4,"medium","M",40,3668
7450,"B","Ship",5,2,223,5,"low","M",2,1232
10407,"A","Road",5,5,239,6,"low","F",1,1984
8679,"A","Ship",3,1,198,3,"low","M",3,4965
181,"D","Ship",4,1,161,7,"medium","F",18,1294
6424,"B","Road",4,3,149,4,"medium","M",1,4678
10280,"F","Flight",3,4,168,2,"medium","F",7,4699
9594,"F","Flight",5,4,205,3,"low","F",3,4157
8058,"F","Road",4,3,136,3,"low","M",6,4911
8441,"C","Ship",3,3,142,6,"medium","F",2,5748
266,"F","Road",7,2,203,5,"medium","F",61,1856
3963,"A","Road",3,4,186,3,"medium","M",7,4536
1824,"F","Ship",3,5,228,4,"medium","M",57,2243
6676,"B","Ship",3,3,150,3,"low","M",5,5328
1986,"F","Ship",2,1,209,5,"low","F",64,2016
5899,"D","Flight",4,3,190,5,"low","F",8,4736
4270,"B","Ship",4,2,249,4,"medium","M",4,5418
9278,"F","Ship",3,1,251,6,"medium","M",10,4912
3949,"D","Road",4,1,258,3,"medium","M",2,4188
10590,"F","Ship",3,2,167,2,"low","M",3,4722
7355,"C","Ship",3,5,265,4,"low","F",8,5087
8431,"D","Ship",3,1,246,2,"low","F",9,4947
10267,"D","Road",3,4,138,5,"medium","F",5,5690
944,"F","Road",4,2,186,10,"low","M",45,3722
5355,"A","Flight",4,5,140,5,"medium","F",3,4191
951,"A","Road",5,2,261,8,"medium","F",1,3308
2697,"A","Ship",4,2,191,2,"high","M",65,3082
4988,"F","Ship",6,4,260,4,"medium","M",1,1726
5266,"B","Ship",6,3,282,4,"medium","M",3,1661
10156,"B","Ship",4,4,170,3,"medium","M",4,4062
8286,"F","Ship",4,3,211,8,"medium","F",3,4550
1707,"A","Ship",4,4,147,5,"medium","F",33,1886
7804,"B","Road",4,1,260,3,"low","M",9,4239
9560,"F","Ship",4,3,173,3,"medium","M",5,5331
5659,"D","Ship",5,1,169,4,"medium","M",4,4541
8456,"F","Ship",5,5,231,3,"medium","F",10,5361
5817,"A","Ship",3,1,213,3,"high","F",6,5535
9693,"A","Ship",6,4,292,4,"medium","M",5,1793
551,"C","Flight",5,3,197,4,"medium","F",51,2917
1024,"B","Ship",5,1,246,3,"medium","F",44,3993
2332,"B","Flight",4,3,238,2,"medium","M",43,2200
5231,"C","Ship",4,3,262,3,"low","M",9,4404
5173,"D","Ship",3,2,201,3,"high","M",6,5165
10659,"A","Ship",5,4,260,5,"low","F",2,1178
8728,"B","Ship",2,3,211,2,"medium","M",2,4611
